text,label
"very old building, noisy because of renovation, the rooms are damp n haunted.. so scary.. good swimming pool, friendly receptionist..",0
karena tiba tiba  ada orang masuk kamar  tanpa  sepengetahuan  saat tidur jadi saya. kaget dan sangat tidak sopan,0
"Kamar kecil, kurang bersih, kurang nyaman. Tidak ada handuk dan perlengkpan mandi gak diganti tiap hari (gak seperti airy room lain yang selalu di ganti per harinya). TV juga channel cman dikit dan Wifi nya lama banget.",0
tidak ada sabun shampo perlengkapan mandi. ,0
"Kamar bau apek, ac bocor ,shower ada yang mampet ,handuk berbau, selebihnya ok lah ",0
sangat memuaskan menginap disini.. semua nya bersih dan pelayanan nya bagus dan ramah.. terimakasih,1
banyak.nyamuk dan wifi g ada,0
kamarx kecil dan jangkaun k tempat nginap jauh dan tempatx agak kotor,0
"hotel tua sih, tapi bersih. pintu kamar mandinya susah ditutup dan horor sendiri kalo ke kamar mandi. hehe",0
"Enak bangetttt cuma note buat air panas nya aja, panasnya cuma sebentar, nanti kalo mau nginep kesini lagi",1
"ruangan tidak begitu bersih, kamar mandi nya tidak bagus rusak dan berbau dan kotor..washtafel kotor, kran nya ada lumut hitam nya..",0
superior tapi dalamnya tidak lebih baik dari yang standard... 2 kali nginap standard kamrnya lebih oke dari yg superior..,0
"Petugas kurang komunikatif. . .
Seprai dan sarung bantal tidak bersih,sepertinya bekas tamu yang menginap sebelumnya tidak diganti.",0
"hot swowernya gak ada

",0
"bangunan berupa hotel lama tahun 96, kondisi kamar juga furnitur lama dan agak kurang terawat karena sesuai dengan umurnya jadi kesannya agak menyeramkan, hanya tv aja yg keluaran baru. pelayanan dari karyawan yg laki laki juga kurang ramah.",0
"toilet kotor, airy toiletries tidak lengkap, kasur busa kurang nyaman",0
"Sesuai harga, tp lbh baik kebersihan lbh dijaga karena kamar dan kamar mandi bau rokok, serta kasur lembab. ",0
"Shower aer mati, mandi pake aer kran kloset. ??. Kebersihan lingkungan kurang. Gambar dengan kenyataan sangat berbeda",0
wifi tdk bisa terhubung,0
"produk yg berkaitan dengan Airy tidak ada...ini mah saya sama saja dengan menginap di hotel biasa...
tidak ada embel embel Airy seperti yg tertera",0
sempitttt kamarnya.  breakfast dihari minggu ditiadakan. di ganti voucher 20000. ndak asik.  ,0
"pelayanan ramah, tetapi toilet pas awal masuk ada bau kurang enak. kamar kurang luas dan tidak ada hiasan dinding / motif seperti di gambar promo nya",0
tempat nya kurang bersih.. handuk bolong dan sudah kumal.. resepsionis baik sih.. cm sepertinya kurang pegawai.. wajah wajah kelelahan yang ada.. kasihan lihtanya... menu sarpannya kurang,0
"tengah malam mati lampu. kamar panas, banyak nyamuk. saya telp resepsionis bilangnya gangguan dari pusat tapi sekeliling nyala aja dan mereka tidak ada tindakan apapun. jadi saya tidak bisa tidur sampai pagi.",0
Harga murah kwalitas memuaskan,1
Ada kecoa di lantai kamar :(,0
Karena tempatnya yang nyaman membuat saya lebih enak disana.,1
"saluran TV rusak dan tidak ada TV sampai pagi, tidak bisa nonton piala dunia...",0
kamar tidak sesuai dengan kamar. gak ada bantal guling airy dan peralatan mandi airy room,0
"alamat gak nemu, yang ada capek ,bnsin habis.uang melayang.",0
3 kamar yang saya bayar smua tidah bagus air panas nya... Kalau yang lain fasilistasnya bagus hotel nyaman.. Cuma yah masalah air panas untuk mandi ga ada sma sekali hangat hngat nya yang keluar dingin aja meskipun udah di diamkan sampe 20 menit (kalau di hotel tertulis 15 menit) ttp ga keluar... ,0
7 kenyamanan hanya mitos,0
"Bagus, akses ke bandara juga dekat ",1
"Kamar mandi yang kurang bersih, dan shower yang agak macet. Lampu kamar kurang terang",0
"breakfastnya gak banget..
",0
BAGUS SESUAI IKLANNYA. MANTAP!,1
"We are sudden enough in booking the room. Only 2 hours before we arrived. server haven't cleaned the room, the floor was rather dusty. He hasn't cleaned it. But overall is good. Recommended place to stay over.",1
"pertama datang recepsionisnya slow respons,cat dalam ruangan mengelupas, kunci pintu rusak jd bete gak bs keluar hotel,remote tv nya jg gak berfungsi.. ",0
"kamarnya bersih,minusnya nggak ada lift dan lokasi di gang sempit
harga sangat terjangkau ",0
senpit ,0
"listriknya padam semalaman, ga paham lagi itu kenapa

tolong ditingkatin aja pelayanannya",0
"fasilitas biasa aja.
ga ada tissue toilet, dalam lemari berdebu. sepertinya mereka kurang teliti atau emang ga dibersihin. karena waktu saya check in lantai juga seperti blm di pel. no daily cleaning, jd kalo mau dibersihin harus bayar dan add fee lagi. dan suara berisik dari kamar sebelah tembus ke kamarku huhu",0
"kecewa sekali setelah tau deposit yang saya kasih 200rb tidak balik semua, udah deposit sama harga penginapan lebih mahal deposit karena alasan kotor cuma balik 100rb, AC tidak dingin. nyesel bgt nginep di sini",0
wifinya susah connect sekali connect pun lemot sekali. wastafel agak bocor jd airnya ngalir ke tempat tidur. gorden jendela lbh baik diganti agar privasi lebih terjaga.,0
"tempat cukup nyaman. tapi sempet lupa sm orderan.  untung kamarnya masih,coba kalo habis. :p
",0
"sangat kecewa, kasurnya tidak layak, besinya keluar-keluar.",0
"pelayanannya sangat buruk. saya tidak diberikan itenary saat saya check out padahal itu hak saya. pekerja ny pada nyolot seperti tidak ad manner dan sopan santun. saya sangat tidak merekomendasikan hotel ini
",0
"snack kadaluarsa, kasur kurang bagus, ac kurang dingin, selebihnya oke",0
"Dari fasilitas,saya kecewa krn wifi yg tdk bisa diakses. Dan layanan breakfast yg tdk dikonfirmasikan batas wktu,sehingga tdk bisa saya dapatkan krn layanan hanya sampai jam 9.00",0
"selimut nya tipis, sprei dan kain2 nya terlihat buluk, air panas nya tak berfungsi :(
",0
Hotelnya nyaman banget..bagus dan bersih ??,1
"tolong di perhatikan untuk pengelola tepatnya kamar 201 di lantai 2, kok wc nya bau spiteng yah?  dan shower untuk buang hajat selalu copot dari gagangnya tolong di perbaiki yah",0
"penjaga nya bikin males... akhirnya ga jadi check in disitu, pindah hotel",0
"Makanannya enak, channel tv banyak, wi-fi kencang cuma yang perlu di perbaiki yakni, kebersihan kamar waktu pertama masuk, bau Rokok yang menyengat lalu saya minta  pengharum, yang paling saya sayangkan yakni di closet airnya tidak berfungsi jadi saya menggunakan shower. Saran saya kpd pihak AiryRooms agar memperketat QC Check pada kamarnya. Thanks",0
tvnya mati2,0
"Staff direstorannya sangat tidak ramah, 
Terutama yang memakai seragam hitam putih, mungkin masih training tapi sudah begitu, fasilitas hotel sih bagus standar aja, 
Pool dirooftop ada bar nya bikin gak nyaman",0
Kamar mandi terlalu sempit. Toilet kecil.,0
"Perfect room for family staycation, and for fulfilling the need of taking a deep rest. All sections of the room were very clean and nicely arranged. What I love the most is I can hear the chirping birds from the balcony in the morning. The host was also very helpful in handling my late check-in request.  Thanks to Felicia and Pak Edi for the kind hosting. Will mark this place as my favourite homestay for my upcoming Jogja visits.",1
privasi kok jd syarat sekarang,0
ada tai kucing nya,0
Pintu kamar mandi rusak dan ada kelabang di kamar. ,0
"Pelayanan yang ramah, bersih dan nyaman",1
"pintu kamarnya gak bisa dikuci dari dalem, dan kamar mandinya agak kotor. banyak sarang laba-labanya. AC sm exhaust fan kamar mandi berisik banget. sprei ada noda make up. 

tapi pelayanannya baik.",0
Kamarnya jorok :( apalagi kamar mandinya :(,0
Fasilitas kurang,0
dikamar mandi tlg pakai blower,1
"ketika check in kamar belum bersih, saya harus menunggu dulu.  ac panas banget,  tiap 30 menit ac mati.  akses makanan agak jauh,  tp bisa go food. kebersihan lumayan.  untuk backpaker ya lumayan.  pelayan ramah. ",0
tidak sesuai. baru kali ini saya menginap di airy dengan kamar seperti itu. saya selalu menghunakan airy kemanapun saya pergi. saya sangat kecewa karna kamarnya jorok. tidak ada yg rama stafnya. saya minta bersiin kamar pagi saya balik jam 9 malam tetap juga belum dibersihkan. ragu menggunakan airy kembali. tidak sesuai gambar kali ini,0
"Bersih, lingkungan yang tenang dan nyaman",1
stop kontak hanya ada dibawah tv dan susah untuk charger hp. wifi susah. pegawai kurang ramah. ,0
pelayan yg kurang respec dan angkuh listrik mati hingga 1jam lbih..saya komplaint tapi pihak custumer service nya tidak ada solusi baik untuk pelanggan,0
sy menginap di kamar 304 wc nya sangat kotor & berkarat. air mineral & sabun pun jg tdk disediakan.,0
"mohon pelayanan nya lebih ramah lagi, recepcionisnya kurang ramah",0
Penerangan di kamar terlalu redup ,0
"alesannya dari airy ga ada apdet ya?loooh,yg megang akun kan dr pemilik juga..ga apdet?masa kamar udah pesan sehari sebelumnya pake sistem,eh dibilang penuh..pake ketawa2 lagi..nyebelin..gak usah nginep disini lagi deh buat yang laen",0
atap kamar mandinya rusak.  peralatan mandi tidak di sediakan??????,0
Tidak menginap karena kesasar dan hujan.,0
"kamar remang remang , di kamar sebelah ada psk serta kebersihan kamar mandi kurang dan di loronng ksmar banyak kotoran bekas makanan
",0
"pesanan kamar gak sesuai dg pesanan, kamar kecil, berisik",0
"hotel nyaman, bersih . tapi lokasinya yg di maps airy itu beda sama tempat aslinya jadi bikin bingung dan muter muter",0
sinyal telepon di kamar tidak ada sama sekali,0
"sangat tidak memenuhi syarat kebersihan untuk sebuah hotel. Semua kotor
",0
"air ktor, suka lupa ksi snack dan refill air atau tissue",0
"untuk harga segini lumayan lah karena dpt breakfast, lokasi jg lumayan strategis. tapi kamar sangat kecil, untuk sholat saja tidak muat",0
Kamar kecil dan kurang bersih,0
ac agak bau. remote tv tidak berfungsi,0
"lampu kurang terang, lantai kamar juga seperti belum dipel. semoga jadi lebih baik lagi. terima kasih",0
"Assalamualaikum wr wb tampilan depan kotor, pelayanan kurang ramah, ac kurang dingin!",0
"Suasana di sekitar hotel sangat nyaman, parkiran aman, pelayanan ramah, dan yang paling membuat saya merasa senang menginap di Lavionda adalah tidak adanya suara gaduh yang mengganggu tidur saya.",1
disabled unfriendly,0
"remot tv tidak berfungsi, air tidak stabil kalau pingin hangat airnya jadi panas bngt, kamar mandi terlalu kecil, tempat tidur nyaman luas, kurang bersih aja",0
mengecewakan..kamar mandi banyak nyamuk...,0
Penginapan dan pelayanannya cukup baik,1
kurang nyaman suasananya. perlengkapan mandi tidak lengkap. pelayanan tidak 24jam,0
"Tidak ada wifi, dan juga room perlu banyak yg di renovasi.  Shower rusak. Fasilitas kamarnya gk bagus. ",0
toilet kotor sekali,0
"kurang nyaman. ac ngga dingin, kamar mandi kurang bersih.",0
airnya kalo pagi mati. terus keset kamar mandi tidak ada. kamar mandi juga tidak bersih ...,0
"parah. pelayanannya sangat sangat mengecewakan. kamar yg di book bisa dgn mudahnya habis. secara logika seharusnya kl sdh reserve apalagi sdh bayar, ya kamar tetap d keep. ini malah d blg kamarnya habis kl mau bsk. ya kali sy sdh tengah malam tiba hujan2an gt trs d gnti yg twin. pesnny yg double kok. asli mengecewakan sekali. gak mau lagi deh",0
lokasinya gak jelas dan gak ketemu tempatnya dimana.jadi saya rugi karena sudah transfer tapi tidak jadi menginap.,0
"kamar kurang bersih, pintu rusak, makanan standar",0
kamar mandinya kotor.. lampunya redup..,0
fasilitas kamar ga oke,0
"makin mahal, cemilan makin ga jelas. ac ga jelas. seprai butek ",0
Kamar kotor. Lantai berdebu tidak bersih. Keset sangat kotor ada bekas tanah. Salah kamar ketika dikasih. Sangat buruk. ,0
pelayanan cuek,0
"Lokasinya stategis, mantap, recommended",1
kamarnya bau asap rokok..utk kasur dan bantal oklah,0
tempatnya memang cukup strategis dan bangunannya cukup mewah.tapi pas saya disitu saya kebagian kamar yang pintu kamar mandinya rusak sehingga tidak bisa di kunci.agak mengecewakan sih...tapi untuk backpaker dengan budget minim rekomended menginap di sini.,0
"sarung bantal dan sprei tampak tidak disetrika, saat pulang so lobby pelayannya ngobrol bersama dgn suara keras sambil angkat kaki bahkan sampai mendarat di atas meja, akhirnya saya berteriak tidak tahan melihat gaya urakan mereka, akhirnya g2g sstu kabur dan yg lainnya menurunkan kaki Dr meja.",0
"Saya sangat suka dengan lingkungannya yang nyaman, kamarnya yang bersih, dan shower di kamar mandi yang kencang. Jadi untuk kamar tidak ada masalah. Namun untuk pegawai resepsionisnya kurang ramah pada tamu, sangat jarang sekali tersenyum dan justru terkesan tidak bersahabat. Jadi saya memberikan ""Kurang Baik"" untuk attitude pegawainya.",0
"kurang memuaskan karena harus di migrasi ke hotel lain yg jaraknya cukup jauh dan berbeda dari perkiraan awal, buang2 waktu.
pihak hotel ternyata beralih pengelola, tapi tanpa pemberitahuan di awal booking, sudah datang ternyata harus migrasi ke hotel lain.",0
"remote tv gk bisa ...(rusak)
",0
"Pelayanan dan tempatnya baik, walau lokasinya agak susah ditemukan karna masuk gang.",1
Kebersihan cukup terjaga dan lokasi dekat dengan tempat makan,1
"Saluran air menggenang butuh waktu lama baru airnya hilang 
susah untuk mandi dan wudhu
lainnya the best",0
"Its okey for the price,clean,just water not power",1
ac lambat dingin,0
"kurang baik, kamar bocor air, sudah lapor namun tidak ada tindakan",0
"Air mati, dikamar lembab karena air AC bocor dan kurang bersih.",0
"lantai licin/lembab, banyak anak2 berkeliaran di depan kamar, kamar posisinya paling pojok buntu....",0
TIDAK SESUAI STANDAR! SAYA PESAN 2 MALAM. TAPI DIHARI KEDUA SAYA PINDAH HOTEL KARENA KECEWA DENGAN FASILITASNYA!!!,0
"Kamarnya jorok banyak debu, dindingnya kusam banyak noda. Kamar mandi juga kurang bersih, penarangan minim",0
Kasur yang dipesan tidak sesuai dan kamar baj rokok,0
Air terlalu kecil. Interior kamar kayak abis gempa bumi. Ubin pecah2,0
hotel bagus tapi mati lampu,0
Pelayanan sangat buruk.,0
semuanya baik. hanya tolong diperhatikan bau lemari dan beberapa channel tv yang semut. terima kasih,1
"lebih baik jika menginap lebih dari semalam, selimut di ganti,  dan air juga disediakan lagi.  selimut tipis sekali cuma bisa di pakai satu orang ????",0
afa kecoak di tempat tdur,0
"sangat2 kecewa, tidak nyaman sekali, mistis, horor, bangunan tua. fasilitas tdk oke, ac gak dingin, gak ada handuk, kasur tdk nyaman, wc rusak. pokoknya menyesal pake banget.",0
"ngga ada terminal lebih, ngga ada meja untuk mengetik, ranjang nya bunyi, serta mineralnya bukan kemasan botol sedang, tapi botol mini",0
Sebagian temboknya terbuat dari triplek. Jadi ga kedap suara,0
waktu check in sulit . karena dateng jam 12 malem .karena saya biasa dateng ke airyrooms pasti diatas jam 10 malam . gak ada gantungan baju padahal lemari berdebu . saya masuk jam 12 malam . handuk masih basah dan bau bekas orang tanpa di cuci . hampir tiap bulan saya make airy rooms tapi baru kali ini kecewa . tolong di tingkatkan lagi ,0
"Ac kurang dingin.shower airnya gak ada air panas,dan kecil airya ,wifi tidak ada,saluran tv hanya lokal saja,kurang standar hotel p",0
"Kamar kurang bersih, tidak ada tempat sampah, tv rusak, petugas lambat, malah selesai dikenai charge 100 ribu hanya karena noda sedikit pada sprei. Kamar murah banyak gaya.",0
"Arah kiblat ga di kasih tau, sudah ditanya pun malah djwb ga tau, barang dan koper saya bnyk bahkan yg membawakan nya ga ada, kamar nya oke ckup bersih",0
Gak ramah dengan keluarga. Biasanya yang lain bisa dipakai 4 orang sedangkan disini tidak,0
air panas ga berfungsi,0
"sudah di pasang penutup jendela,  tapi masih silau saat pagi",1
"Kasur nyaman, tapi tidak tersedia keset di luar kamar mandi agar lantai tidak basah. Kran shower macet dan rusak jika digunakan sehingga saya harus mengganti 300.000. Sarapan terlambat 1 jam dari waktu yang dijanjikan, semakin buruk karena terasa kurang matang. ",0
"kamar mandi nya ga bersih,AC nya juga langsung ke badan langsung dr kasur,selebihnya baik,di sini tertera cafe nya 1x24 jam ternyata hanya sampai jam 10 malam,air panas nya kdng berfungsi kadang ga ",0
layananan pegawainya kurang ramah dan lambat serta tv nya banyak tidak berfungsi,0
"Lokasi strategis, dekat dengan pusat perbelanjaan dan tempat makan. Kamar luas. Ranjangnya empuk. Ada kulkasnya, Sangat membantu untuk menyimpan makanan dan minuman. Air panas lancar. Breakfast menyenangkan",1
"Saya gak tau itu dari siapa noda nya padhal kecil bgt, bawa makanan jg engga tapi disuruh bayar 100k (dengan noda sekecil itu) yg kata penjaganya  harusnya 150k ini, gak masuk akal sama sekali gak rekomen, kita gatau itu noda darimana apa sebelum kita masuk udh ada? Tapi yg jelas itu tidak rekomendasi untuk tempat menginap",0
"front office kurang welcome ke tamu, kebersihan kurang banget, lokasi parkir yg terlalu minim 
thanks",0
"there are lots of people outside the room, it caused me hard to sleep because of the noise and you should change your door-key to card slide key, it's more safe.",1
Tdk menanyakan kamar bebas rokok atau tidak,0
Lumayan dijalan lintas lokasinya,1
"Lift mati, kamar di lt 5",0
sangat pas untuk kebutuhan menginap ,1
Tidak mencantumkan secara detail luas dan fasilitas jadi salah pilih kamar atau tidak sesuai ekspekt,1
